year,modelId,mileageUnformatted,priceUnformatted,cylinder_engine,size_engine,horsepower_engine,torque_engine,highway_mpg,city_mpg,make,condition,bodyStyle,configuration_engine,type_engine,name_transmission,drivenWheels,market_categories
2023,1279.0,7673.0,55991,8.0,5.3,355.0,383.0,21.0,17.0,7,2,8,0,4,0,3,4
2020,1210.0,54317.0,30991,6.0,3.6,308.0,270.0,26.0,19.0,7,2,7,0,4,10,2,2
2017,957.0,116607.0,21972,6.0,,,,,,11,2,8,0,8,5,3,11
2011,1279.0,59186.0,19745,8.0,4.8,302.0,305.0,18.0,13.0,7,2,8,0,3,2,1,11
2023,1268.0,159.0,37490,6.0,3.6,310.0,266.0,27.0,18.0,7,1,7,0,4,10,2,0
2024,1276.0,,74225,8.0,5.3,355.0,383.0,20.0,15.0,7,1,7,0,4,0,1,59
2024,1279.0,1.0,50895,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,3
2024,1210.0,4354.0,38052,4.0,2.0,228.0,258.0,29.0,22.0,7,2,7,3,4,10,2,0
2015,1320.0,81430.0,21172,6.0,3.0,300.0,300.0,32.0,21.0,3,2,1,3,4,9,3,55
2017,1419.0,98360.0,24261,6.0,3.6,295.0,260.0,25.0,18.0,9,2,7,0,4,9,0,0
2024,1248.0,1.0,23445,4.0,1.5,160.0,184.0,35.0,27.0,7,1,6,3,4,11,2,59
2024,1279.0,1.0,57860,8.0,5.3,355.0,383.0,19.0,15.0,7,1,8,0,4,0,1,4
2023,1268.0,1.0,37490,6.0,3.6,310.0,266.0,27.0,18.0,7,1,7,0,4,10,2,0
2023,1240.0,29120.0,69300,8.0,5.3,355.0,383.0,19.0,15.0,7,2,7,0,4,0,1,4
2024,1276.0,1.0,86480,8.0,6.2,420.0,460.0,18.0,14.0,7,1,7,0,4,0,1,4
2024,1276.0,4.0,88475,,,,,,,7,1,7,4,8,13,4,59
2024,1279.0,5.0,51305,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,3
2016,1238.0,74002.0,25991,,,,,,,7,2,8,4,4,5,3,3
2010,1236.0,64126.0,21512,8.0,6.2,426.0,420.0,24.0,16.0,7,2,1,0,4,6,3,6
2022,1252.0,12670.0,21394,4.0,1.5,170.0,203.0,31.0,26.0,7,2,7,3,4,5,2,0
2023,1569.0,21102.0,32473,4.0,2.5,227.0,310.0,26.0,20.0,25,2,7,3,4,5,0,0
2020,2224.0,68250.0,17281,4.0,2.0,147.0,132.0,33.0,27.0,15,2,7,3,4,5,2,0
2024,862.0,8.0,25814,4.0,2.0,158.0,138.0,37.0,29.0,14,1,3,3,4,11,2,19
2024,909.0,3.0,25049,4.0,2.0,169.0,151.0,41.0,32.0,37,1,6,3,4,11,2,59
2023,909.0,18164.0,21450,4.0,2.0,169.0,151.0,41.0,32.0,37,0,6,3,4,11,2,59
2021,1472.0,68170.0,22995,6.0,3.6,292.0,260.0,30.0,19.0,9,2,6,0,4,9,3,57
2018,1118.0,54235.0,29800,6.0,3.6,308.0,275.0,24.0,17.0,12,2,8,0,4,9,1,3
2024,1145.0,7.0,83401,,,,,,,12,1,8,4,8,13,4,59
2023,1145.0,6140.0,50095,4.0,2.7,310.0,430.0,22.0,19.0,12,1,8,3,4,9,3,3
2024,2248.0,,24767,4.0,1.6,122.0,114.0,36.0,31.0,28,1,2,3,4,11,2,19
2024,1491.0,,52330,6.0,3.5,284.0,259.0,27.0,20.0,28,1,7,0,4,10,2,2
2021,1076.0,10184.0,25131,4.0,2.0,152.0,145.0,33.0,28.0,35,0,2,2,4,11,0,0
2024,1076.0,,30349,4.0,2.0,152.0,145.0,34.0,37.0,35,1,2,2,4,11,0,0
2024,1076.0,,30349,4.0,2.0,152.0,145.0,34.0,37.0,35,1,2,2,4,11,0,0
2024,1089.0,,32764,4.0,2.5,182.0,176.0,33.0,26.0,35,1,2,2,4,11,0,0
2024,1089.0,,32764,4.0,2.5,182.0,176.0,33.0,26.0,35,1,2,2,4,11,0,0
2024,1089.0,,32764,4.0,2.5,182.0,176.0,33.0,26.0,35,1,2,2,4,11,0,0
2024,1089.0,,34934,4.0,2.5,182.0,176.0,33.0,26.0,35,1,2,2,4,11,0,0
2024,1089.0,,34934,4.0,2.5,182.0,176.0,33.0,26.0,35,1,2,2,4,11,0,0
2024,908.0,10.0,50139,6.0,4.0,270.0,278.0,19.0,16.0,37,1,7,0,4,3,1,59
2024,1254.0,2.0,64070,8.0,6.6,401.0,464.0,,,7,1,8,0,4,0,1,14
2024,1254.0,2.0,67535,8.0,6.6,401.0,464.0,,,7,1,8,0,4,0,1,3
2024,1245.0,,25165,3.0,1.2,137.0,162.0,,,7,1,7,3,4,11,2,0
2021,1248.0,61615.0,16828,4.0,1.5,160.0,184.0,36.0,29.0,7,2,6,3,4,11,2,59
2023,1268.0,3.0,51050,6.0,3.6,310.0,266.0,25.0,17.0,7,1,7,0,4,10,0,0
2024,1279.0,2.0,46710,,,,,,,7,1,8,4,8,13,4,59
2024,1279.0,2.0,39045,4.0,2.7,310.0,430.0,22.0,18.0,7,1,8,3,4,9,3,59
2024,1279.0,1.0,65710,8.0,5.3,355.0,383.0,19.0,15.0,7,1,8,0,4,0,1,4
2024,1276.0,5.0,84605,,,,,,,7,1,7,4,8,13,4,59
2023,1505.0,,39682,6.0,3.5,300.0,261.0,30.0,20.0,28,1,6,0,4,11,2,57
2023,1505.0,,39661,6.0,3.5,300.0,261.0,30.0,20.0,28,1,6,0,4,11,2,57
2024,1254.0,3.0,60945,8.0,6.6,401.0,464.0,,,7,1,8,0,4,0,1,3
2024,1279.0,2.0,59425,8.0,5.3,355.0,383.0,19.0,15.0,7,1,8,0,4,0,1,4
2024,1279.0,2.0,39045,4.0,2.7,310.0,430.0,22.0,18.0,7,1,8,3,4,9,3,59
2023,1279.0,2.0,46905,4.0,2.7,310.0,430.0,21.0,18.0,7,1,8,3,4,9,1,3
2024,1279.0,3.0,60925,4.0,2.7,310.0,430.0,17.0,16.0,7,1,8,3,4,9,1,3
2024,1279.0,1.0,69455,6.0,3.0,305.0,495.0,22.0,20.0,7,1,8,3,0,0,1,3
2023,1279.0,1.0,77540,8.0,6.2,420.0,460.0,17.0,14.0,7,1,8,0,4,0,1,59
2020,1080.0,14838.0,21757,4.0,2.5,182.0,176.0,35.0,27.0,35,2,6,2,4,11,0,59
2022,1508.0,11534.0,43874,8.0,5.6,400.0,413.0,19.0,14.0,28,0,7,0,4,7,3,59
2015,1883.0,50249.0,32987,8.0,4.6,360.0,347.0,23.0,16.0,21,2,6,0,4,9,0,55
2024,1279.0,1.0,59745,4.0,2.7,310.0,430.0,17.0,16.0,7,1,8,3,4,9,1,3
2024,1512.0,,20814,4.0,2.0,149.0,146.0,39.0,29.0,28,1,6,3,4,11,2,59
2024,1245.0,2.0,24855,3.0,1.2,137.0,162.0,,,7,1,7,3,4,11,2,0
2024,1245.0,2.0,25810,3.0,1.2,137.0,162.0,,,7,1,7,3,4,11,2,0
2024,1245.0,2.0,25560,3.0,1.2,137.0,162.0,,,7,1,7,3,4,11,2,0
2018,1238.0,88360.0,25977,6.0,3.6,308.0,275.0,24.0,17.0,7,2,8,0,4,9,1,3
2024,1279.0,2.0,56730,4.0,2.7,310.0,430.0,20.0,15.0,7,1,8,3,4,9,1,3
2024,1279.0,1.0,56830,4.0,2.7,310.0,430.0,20.0,15.0,7,1,8,3,4,9,1,3
2020,2248.0,70564.0,14874,4.0,1.6,122.0,114.0,36.0,31.0,28,0,2,3,4,11,2,19
2021,1711.0,19000.0,29949,6.0,3.6,305.0,269.0,25.0,20.0,32,2,8,0,6,9,3,3
2023,1236.0,100.0,32615,4.0,2.0,275.0,295.0,28.0,19.0,7,1,1,3,4,6,3,57
2024,1210.0,4.0,34340,4.0,2.0,228.0,258.0,29.0,22.0,7,1,7,3,4,10,2,0
2019,1210.0,115361.0,17780,6.0,3.6,308.0,270.0,26.0,20.0,7,2,7,0,4,10,2,0
2020,1720.0,50122.0,15888,4.0,2.4,185.0,178.0,,,19,2,6,3,4,5,2,59
2023,894.0,,48901,6.0,3.5,389.0,479.0,23.0,17.0,37,2,8,0,4,0,1,59
2024,894.0,,71094,,,,,,,37,1,8,4,8,13,4,59
2023,909.0,28312.0,19901,4.0,2.0,169.0,151.0,41.0,32.0,37,2,6,3,4,11,2,59
2022,909.0,31814.0,18901,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2019,1709.0,107126.0,20798,6.0,3.6,280.0,260.0,,,32,2,5,0,4,5,2,59
2020,1365.0,31053.0,34199,6.0,3.0,349.0,369.0,23.0,18.0,2,2,7,0,4,9,0,36
2017,1371.0,72950.0,23499,6.0,3.0,333.0,325.0,25.0,19.0,2,2,7,0,4,9,0,32
2019,2104.0,32295.0,24989,4.0,2.0,241.0,273.0,27.0,22.0,26,2,7,3,4,10,3,31
2018,1881.0,54708.0,33149,6.0,3.0,340.0,339.0,23.0,17.0,31,2,7,0,4,7,0,32
2018,957.0,58563.0,28799,,,,,,,11,2,8,0,4,13,1,59
2015,1511.0,126966.0,6489,4.0,2.5,182.0,180.0,38.0,27.0,28,2,6,3,4,11,2,59
2020,1645.0,48647.0,14499,4.0,2.0,174.0,206.0,34.0,23.0,38,2,6,3,4,5,2,59
2014,880.0,89013.0,14999,4.0,2.5,176.0,172.0,31.0,24.0,37,2,7,3,4,5,2,0
2017,1018.0,93556.0,12599,4.0,2.0,241.0,273.0,31.0,24.0,26,2,6,3,4,7,0,30
2014,1020.0,79616.0,13299,4.0,2.0,208.0,258.0,38.0,26.0,26,2,6,3,4,7,2,30
2021,969.0,39944.0,30599,8.0,5.0,460.0,420.0,24.0,15.0,11,2,1,0,4,6,3,57
2018,880.0,73519.0,14599,4.0,2.5,176.0,172.0,30.0,23.0,37,2,7,3,4,5,2,0
2014,1914.0,66202.0,18199,6.0,2.5,204.0,185.0,30.0,21.0,21,2,6,0,4,5,3,30
2017,1881.0,67761.0,25499,6.0,3.0,340.0,339.0,23.0,17.0,31,2,7,0,4,7,0,32
2018,1711.0,96269.0,24599,8.0,5.7,395.0,410.0,21.0,15.0,32,2,8,0,4,9,1,3
2021,1440.0,47279.0,19599,6.0,3.6,303.0,268.0,30.0,19.0,9,2,1,0,4,9,3,57
2023,1064.0,21456.0,21989,4.0,2.5,187.0,178.0,28.0,23.0,15,2,7,3,4,9,0,0
2016,1333.0,90508.0,17499,6.0,3.0,320.0,330.0,31.0,20.0,3,2,1,3,4,9,3,37
2018,1335.0,76349.0,21999,4.0,2.0,248.0,258.0,34.0,24.0,3,2,6,3,4,9,3,30
2018,1530.0,40096.0,19999,4.0,2.0,268.0,295.0,30.0,22.0,6,2,6,3,4,9,3,55
2016,1121.0,90620.0,28999,8.0,6.2,420.0,460.0,22.0,15.0,12,2,7,0,4,9,3,57
2016,908.0,89922.0,25199,6.0,4.0,270.0,278.0,22.0,17.0,37,2,7,0,4,3,3,59
2022,2224.0,8827.0,19494,4.0,2.0,147.0,132.0,35.0,30.0,15,2,7,3,4,11,2,0
2017,1323.0,68937.0,18998,6.0,3.0,300.0,300.0,26.0,19.0,3,2,7,3,4,9,0,32
2019,1238.0,82283.0,13499,4.0,2.5,200.0,191.0,26.0,20.0,7,2,8,3,4,13,3,3
2014,1049.0,115917.0,6299,4.0,2.4,190.0,181.0,27.0,20.0,15,2,7,3,4,5,2,0
2020,1469.0,63713.0,14499,4.0,2.4,172.0,165.0,25.0,19.0,9,2,7,3,4,2,2,0
2016,1018.0,93315.0,13599,4.0,2.0,241.0,273.0,34.0,25.0,26,2,6,3,4,7,3,30
2018,1018.0,37873.0,20199,4.0,2.0,241.0,273.0,33.0,24.0,26,2,6,3,4,10,3,30
2021,2334.0,73279.0,15099,3.0,1.2,137.0,162.0,31.0,28.0,5,2,7,3,4,11,2,0
2019,1058.0,74737.0,11199,4.0,2.0,147.0,132.0,,,15,2,6,3,4,13,2,59
1981,1270.0,56215.0,14998,,,,,,,7,2,1,4,8,13,4,59
2020,1579.0,73502.0,27798,8.0,5.6,400.0,413.0,20.0,14.0,16,2,7,0,4,7,3,30
2017,1415.0,53882.0,25999,6.0,3.6,295.0,260.0,25.0,18.0,18,2,7,0,3,9,1,15
2020,1511.0,80171.0,13799,4.0,2.5,188.0,180.0,39.0,28.0,28,2,6,3,4,11,2,59
2020,883.0,48150.0,19294,4.0,2.5,203.0,184.0,39.0,28.0,37,2,6,3,4,9,2,59
2020,1020.0,37453.0,32499,4.0,2.0,302.0,295.0,29.0,23.0,26,2,6,3,4,7,0,37
2013,1361.0,99554.0,9990,4.0,2.0,211.0,258.0,28.0,20.0,2,2,7,3,4,9,0,31
2021,1333.0,21542.0,35499,6.0,3.0,335.0,368.0,30.0,21.0,3,2,1,3,4,9,3,37
2014,1335.0,83182.0,15799,6.0,3.0,302.0,295.0,30.0,20.0,3,2,6,3,4,9,3,55
2016,1321.0,79286.0,37494,6.0,3.0,425.0,406.0,26.0,17.0,3,2,6,3,4,6,3,37
2020,1043.0,45592.0,26489,4.0,2.0,246.0,269.0,27.0,20.0,20,2,7,3,4,10,0,31
2017,1279.0,46960.0,24499,6.0,4.3,285.0,305.0,24.0,18.0,7,2,8,0,3,5,3,11
2023,1729.0,37298.0,20699,4.0,2.5,187.0,178.0,28.0,23.0,19,2,7,3,4,9,0,0
2020,1357.0,53939.0,18899,4.0,2.0,184.0,221.0,36.0,27.0,2,2,6,3,4,7,2,30
2013,1319.0,86610.0,29498,8.0,4.4,560.0,500.0,20.0,14.0,3,2,6,0,4,7,3,37
2014,1030.0,123700.0,13999,8.0,4.7,402.0,443.0,26.0,17.0,26,2,6,0,4,7,0,45
2019,1238.0,102182.0,12199,4.0,2.5,200.0,191.0,26.0,20.0,7,2,8,3,4,13,3,3
2020,2122.0,61250.0,24498,4.0,2.0,247.0,269.0,27.0,22.0,17,2,7,3,4,9,0,31
2021,1320.0,78060.0,28999,4.0,2.0,255.0,295.0,33.0,24.0,3,2,1,3,4,9,0,55
2023,880.0,12513.0,23999,4.0,2.5,203.0,184.0,34.0,27.0,37,2,7,3,4,9,0,0
2021,1440.0,40387.0,18489,6.0,3.6,303.0,268.0,30.0,19.0,9,2,1,0,4,9,3,57
2014,1325.0,103498.0,7389,4.0,2.0,240.0,255.0,35.0,23.0,3,2,6,3,4,9,3,55
2015,1033.0,95115.0,19499,8.0,4.7,429.0,516.0,18.0,13.0,26,2,7,0,4,7,0,32
2019,1018.0,89404.0,17379,4.0,2.0,255.0,273.0,34.0,23.0,26,2,6,3,4,10,3,30
2017,2101.0,52861.0,35499,0.0,,,,,,36,2,7,4,1,1,0,59
2019,1924.0,66169.0,13799,4.0,1.4,138.0,148.0,31.0,26.0,5,2,7,3,4,5,2,0
2021,1198.0,48078.0,11299,4.0,1.4,98.0,94.0,38.0,30.0,7,2,3,3,4,11,2,19
2021,1058.0,80254.0,16299,4.0,1.6,201.0,195.0,,,15,2,6,3,4,13,2,57
2021,2477.0,41431.0,34499,0.0,,,,,,2,2,7,4,1,1,0,31
2021,2052.0,84084.0,22799,4.0,2.0,228.0,258.0,28.0,20.0,2,2,7,3,4,9,0,31
2019,1020.0,55925.0,18499,4.0,2.0,208.0,258.0,37.0,24.0,26,2,6,3,4,7,2,30
2013,1335.0,79213.0,13799,8.0,4.4,400.0,450.0,22.0,15.0,3,2,6,0,4,6,3,45
2020,906.0,121625.0,16099,4.0,2.7,159.0,180.0,23.0,20.0,37,2,8,3,4,5,3,59
2023,1808.0,29422.0,23899,4.0,2.5,181.0,181.0,31.0,24.0,27,2,7,3,4,11,2,0
2018,2201.0,76817.0,17497,4.0,2.0,228.0,258.0,31.0,21.0,3,2,7,3,4,9,0,31
2020,944.0,78769.0,31999,6.0,3.5,375.0,470.0,24.0,17.0,11,2,7,0,4,0,3,57
2017,2006.0,49644.0,26999,0.0,,,,,,36,2,6,4,1,1,3,55
2021,2135.0,33235.0,11497,3.0,1.2,76.0,74.0,,,27,2,6,3,4,13,2,59
2021,1419.0,66561.0,24999,6.0,3.6,293.0,260.0,26.0,19.0,9,2,7,0,4,9,3,59
2019,1322.0,73026.0,29499,6.0,3.0,335.0,330.0,26.0,20.0,3,2,7,3,4,9,0,32
2017,1317.0,80809.0,26799,8.0,4.4,445.0,480.0,21.0,15.0,3,2,7,0,4,9,0,32
2013,1338.0,60028.0,11899,6.0,3.0,230.0,200.0,28.0,19.0,3,2,1,3,4,6,3,55
2021,2358.0,80992.0,15699,3.0,1.5,134.0,162.0,37.0,26.0,23,2,3,3,4,6,2,19
2021,1020.0,70230.0,24995,4.0,2.0,221.0,258.0,35.0,25.0,26,2,6,3,4,7,2,30
2020,1238.0,74598.0,16899,4.0,2.5,200.0,191.0,26.0,20.0,7,2,8,3,4,5,3,59
2017,1881.0,71101.0,23998,4.0,2.0,252.0,273.0,25.0,20.0,31,2,7,3,4,7,0,31
2023,1440.0,20608.0,25399,6.0,3.6,303.0,268.0,30.0,19.0,9,2,1,0,4,9,3,57
2018,1238.0,81532.0,13994,4.0,2.5,200.0,191.0,26.0,20.0,7,2,8,3,4,6,3,3
2016,1539.0,98422.0,27999,8.0,6.2,420.0,460.0,22.0,15.0,6,2,7,0,4,9,3,55
2019,1418.0,64295.0,13699,6.0,3.6,283.0,260.0,25.0,17.0,9,2,4,0,4,5,2,59
2019,909.0,109447.0,11299,4.0,1.8,132.0,128.0,,,37,2,6,3,4,13,2,59
2020,1058.0,57817.0,12999,4.0,2.0,147.0,132.0,40.0,30.0,15,2,6,3,4,11,2,59
2015,1881.0,81981.0,21199,6.0,3.0,340.0,339.0,23.0,17.0,31,2,7,0,4,7,0,32
2016,1403.0,72754.0,25199,6.0,3.6,285.0,260.0,21.0,16.0,18,2,7,0,4,6,1,59
2019,1415.0,26804.0,25299,6.0,3.6,295.0,260.0,26.0,19.0,18,2,7,0,4,9,3,59
2019,999.0,79385.0,39499,8.0,6.2,385.0,430.0,,,11,2,8,0,3,5,3,14
2020,2122.0,66651.0,29299,6.0,3.0,380.0,332.0,23.0,18.0,17,2,7,0,4,9,0,32
2020,1043.0,29661.0,28499,4.0,2.0,246.0,269.0,27.0,20.0,20,2,7,3,4,10,0,31
2020,1472.0,53331.0,27499,8.0,5.7,370.0,395.0,25.0,16.0,9,2,6,0,4,9,3,20
2020,2099.0,57221.0,34999,4.0,2.0,255.0,273.0,26.0,19.0,26,2,7,3,4,10,0,32
2020,909.0,67306.0,12794,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2008,1908.0,177568.0,4500,6.0,3.3,268.0,,24.0,26.0,21,2,7,0,5,11,0,53
2012,1018.0,75075.0,9299,4.0,1.8,201.0,229.0,31.0,21.0,26,2,1,3,4,7,3,30
2016,1758.0,91021.0,18299,6.0,3.0,404.0,406.0,23.0,16.0,24,2,6,0,4,9,3,49
2021,1279.0,68299.0,28399,4.0,2.7,310.0,348.0,23.0,20.0,7,2,8,3,4,9,3,3
2021,865.0,77970.0,21399,6.0,3.5,280.0,262.0,27.0,20.0,14,2,7,0,4,10,2,0
2010,1592.0,160260.0,4299,6.0,3.5,297.0,253.0,24.0,17.0,16,2,2,0,4,3,3,31
2014,1061.0,85300.0,6499,4.0,1.6,138.0,123.0,,27.0,15,2,6,3,4,13,2,59
2016,2103.0,79980.0,18494,4.0,2.0,208.0,258.0,24.0,21.0,26,2,4,3,4,7,3,30
2019,1030.0,86475.0,20799,4.0,2.0,241.0,273.0,29.0,21.0,26,2,6,3,4,10,0,30
2019,906.0,61803.0,19799,4.0,2.7,159.0,180.0,23.0,20.0,37,2,8,3,4,5,3,59
2015,1322.0,66785.0,17899,6.0,3.0,300.0,300.0,27.0,18.0,3,2,7,3,4,9,0,31
2023,2224.0,23772.0,18499,4.0,2.0,147.0,132.0,33.0,28.0,15,2,7,3,4,11,0,0
2017,1645.0,100142.0,8298,4.0,1.8,170.0,184.0,34.0,23.0,38,2,6,3,4,5,2,59
2020,2352.0,48364.0,24999,4.0,2.0,212.0,232.0,35.0,40.0,14,2,7,3,5,11,0,24
2019,1709.0,53313.0,21999,6.0,3.6,280.0,260.0,,,32,2,5,0,4,5,2,59
2017,1236.0,69829.0,19499,4.0,2.0,275.0,295.0,30.0,20.0,7,2,1,3,4,6,3,57
2018,856.0,66805.0,17799,4.0,1.5,192.0,192.0,35.0,29.0,14,2,6,3,4,11,2,57
2020,862.0,93115.0,13498,4.0,2.0,158.0,138.0,38.0,30.0,14,2,6,3,4,11,2,59
2019,1252.0,99012.0,12999,4.0,1.5,170.0,203.0,30.0,25.0,7,2,7,3,4,5,0,0
2017,2066.0,70132.0,15299,4.0,2.0,210.0,258.0,34.0,24.0,38,2,3,3,4,6,2,58
2018,957.0,65809.0,30999,,,,,,,11,2,8,0,4,13,1,59
2017,1133.0,84726.0,16198,6.0,3.6,310.0,271.0,25.0,18.0,12,2,7,0,4,5,0,0
2021,1511.0,46372.0,18497,4.0,2.5,188.0,180.0,37.0,27.0,28,2,6,3,4,11,2,59
2017,2141.0,46012.0,15889,4.0,1.4,160.0,184.0,35.0,26.0,10,2,0,3,4,6,3,57
2013,1036.0,75799.0,12599,6.0,3.5,302.0,273.0,25.0,19.0,26,2,7,0,4,7,3,32
2020,909.0,64050.0,13900,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2019,2293.0,68042.0,18899,4.0,2.0,188.0,221.0,35.0,24.0,26,2,6,3,4,7,2,30
2020,1317.0,58686.0,47799,6.0,3.0,335.0,330.0,26.0,21.0,3,2,7,3,4,9,3,32
2020,1371.0,58172.0,30494,4.0,2.0,248.0,273.0,23.0,19.0,2,2,7,3,4,9,0,31
2021,1726.0,58942.0,12399,4.0,1.6,120.0,112.0,41.0,33.0,19,2,6,3,4,11,2,59
2020,2042.0,30484.0,14399,4.0,1.4,138.0,148.0,31.0,26.0,7,2,2,3,4,5,2,0
2015,1881.0,75624.0,22299,6.0,3.0,340.0,339.0,23.0,17.0,31,2,7,0,4,7,0,32
2018,1118.0,80255.0,23497,6.0,3.6,308.0,275.0,25.0,18.0,12,2,8,0,4,9,3,3
2021,1709.0,66259.0,25799,6.0,3.6,280.0,260.0,,,32,2,5,0,4,5,2,59
2022,1511.0,36577.0,17499,4.0,2.5,188.0,180.0,37.0,27.0,28,2,6,3,4,11,2,59
2017,862.0,91732.0,16099,4.0,1.5,205.0,192.0,38.0,28.0,14,2,6,3,4,6,2,9
2021,2252.0,74449.0,33787,6.0,3.5,375.0,470.0,23.0,17.0,11,2,7,0,4,0,3,57
2020,856.0,75311.0,18399,4.0,1.5,192.0,192.0,35.0,29.0,14,2,6,3,4,11,2,57
2020,2252.0,82313.0,31998,6.0,3.5,375.0,470.0,23.0,17.0,11,2,7,0,4,0,3,57
2022,1511.0,56126.0,16999,4.0,2.5,188.0,180.0,37.0,27.0,28,2,6,3,4,11,2,59
2022,880.0,40538.0,23799,4.0,2.5,203.0,184.0,35.0,28.0,37,2,7,3,4,9,2,0
2021,909.0,61445.0,14599,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2021,1019.0,13396.0,92999,8.0,4.0,496.0,516.0,25.0,17.0,26,2,6,0,6,10,0,45
2021,1238.0,64264.0,24898,,,,,25.0,,7,2,8,4,4,13,3,59
2020,1494.0,98603.0,15499,4.0,2.0,131.0,139.0,26.0,24.0,28,2,4,3,4,11,2,59
2016,2099.0,96816.0,16799,6.0,3.5,302.0,273.0,24.0,18.0,26,2,7,0,4,7,3,31
2021,886.0,56421.0,26499,6.0,3.5,295.0,263.0,29.0,21.0,37,2,7,0,4,9,2,0
2022,909.0,56374.0,15490,4.0,1.8,139.0,126.0,38.0,30.0,37,2,6,3,4,11,2,59
2019,2031.0,67505.0,18499,4.0,2.0,268.0,258.0,27.0,21.0,35,2,6,2,4,6,0,57
2021,1030.0,79348.0,31999,4.0,2.0,255.0,273.0,31.0,22.0,26,2,6,3,4,10,3,30
2019,1371.0,59055.0,28494,6.0,3.0,329.0,325.0,25.0,19.0,2,2,7,0,4,9,0,32
2014,1030.0,112752.0,10399,6.0,3.5,302.0,273.0,30.0,21.0,26,2,6,0,4,7,3,55
2021,2180.0,24950.0,23499,4.0,2.0,280.0,306.0,33.0,24.0,1,2,6,3,4,9,3,55
2022,1539.0,116351.0,61998,8.0,6.2,420.0,460.0,19.0,14.0,6,2,7,0,4,0,3,34
2018,1440.0,48530.0,20799,6.0,3.6,305.0,268.0,30.0,19.0,9,2,1,0,4,9,3,57
2022,886.0,43627.0,26399,6.0,3.5,295.0,263.0,27.0,20.0,37,2,7,0,4,9,0,0
2021,2369.0,54932.0,16499,4.0,1.6,180.0,195.0,,,19,2,6,3,4,9,4,59
2015,1152.0,60393.0,45999,8.0,6.0,360.0,380.0,,,12,2,8,0,3,5,1,14
2020,906.0,63397.0,21498,4.0,2.7,159.0,180.0,23.0,20.0,37,2,8,3,4,5,3,59
2020,906.0,65869.0,21498,4.0,2.7,159.0,180.0,23.0,20.0,37,2,8,3,4,5,3,59
2012,883.0,53343.0,10398,4.0,2.5,178.0,170.0,35.0,25.0,37,2,6,3,4,5,2,59
2022,2449.0,22383.0,21199,4.0,2.0,169.0,150.0,33.0,31.0,37,2,2,3,4,11,2,0
2020,1294.0,81247.0,16998,6.0,3.6,287.0,262.0,28.0,19.0,8,2,4,0,4,10,2,59
2020,2090.0,28929.0,25990,4.0,2.0,246.0,269.0,24.0,19.0,20,2,7,3,4,10,0,31
2020,1365.0,64297.0,29999,6.0,3.0,349.0,369.0,23.0,18.0,2,2,7,0,4,9,0,36
2023,856.0,9968.0,24799,4.0,1.5,192.0,192.0,37.0,29.0,14,2,6,3,4,11,2,57
2020,1645.0,56070.0,16799,4.0,2.0,174.0,206.0,34.0,23.0,38,2,6,3,4,5,2,59
2012,1440.0,73010.0,15498,8.0,5.7,375.0,410.0,23.0,15.0,9,2,1,0,4,6,3,57
2021,1210.0,69235.0,19949,4.0,2.0,230.0,258.0,29.0,22.0,7,2,7,3,4,10,2,0
2023,886.0,8946.0,31490,4.0,2.4,265.0,310.0,29.0,22.0,37,2,7,3,4,9,2,0
2019,1388.0,60053.0,35298,6.0,3.0,335.0,369.0,29.0,22.0,2,2,6,0,6,7,0,55
2018,1030.0,55570.0,22499,4.0,2.0,241.0,273.0,30.0,22.0,26,2,6,3,4,10,3,30
2019,2113.0,51674.0,28499,6.0,3.5,260.0,236.0,24.0,18.0,21,2,1,0,4,5,0,55
2020,1388.0,62623.0,36999,6.0,3.0,335.0,369.0,29.0,22.0,2,2,6,0,6,7,0,55
2012,1338.0,40903.0,12599,6.0,3.0,230.0,200.0,28.0,18.0,3,2,0,3,4,6,3,30
2020,1276.0,84608.0,31999,8.0,5.3,355.0,383.0,21.0,15.0,7,2,7,0,3,5,1,18
2022,1511.0,30305.0,16999,4.0,2.5,188.0,180.0,37.0,27.0,28,2,6,3,4,11,2,59
2020,1440.0,60749.0,29598,8.0,6.4,485.0,475.0,23.0,14.0,9,2,1,0,4,6,3,6
2022,880.0,14070.0,24399,4.0,2.5,203.0,184.0,35.0,27.0,37,2,7,3,4,9,2,0
2023,1064.0,22395.0,21999,4.0,2.5,187.0,178.0,32.0,25.0,15,2,7,3,4,9,2,0
2019,1657.0,26166.0,19499,4.0,2.0,184.0,221.0,29.0,22.0,38,2,7,3,4,9,2,0
2018,1881.0,57198.0,25799,4.0,2.0,252.0,273.0,25.0,20.0,31,2,7,3,4,7,0,31
2015,2046.0,42298.0,19999,4.0,2.0,240.0,260.0,28.0,20.0,3,2,7,3,4,9,0,31
2018,1320.0,74420.0,21299,6.0,3.0,320.0,330.0,32.0,21.0,3,2,6,3,4,9,3,55
