vin,year,make,model,condition,modelId,bodyStyle,mileageUnformatted,priceUnformatted
4T1C11AK8NU650108,2022,Toyota,Camry,used,883.0,sedan,29093.0,20599
JM3KFBDM2P0121887,2023,Mazda,CX-5,used,1550.0,suv,15338.0,25499
JTHKD5BH1F2219039,2015,Lexus,CT 200h,used,1919.0,hatchback,59828.0,14999
WBAXG5C50DDY31671,2013,BMW,5 Series,used,1335.0,sedan,60855.0,10499
WDDGJ4HB7FG353107,2015,Mercedes-Benz,C-Class,used,1018.0,coupe,39894.0,11999
1C4RJFBG6MC646388,2021,Jeep,Grand Cherokee,used,1415.0,suv,31561.0,26799
1G1FF1R77L0106599,2020,Chevrolet,Camaro,used,1236.0,coupe,61826.0,30997
3C4NJCAB1KT637151,2019,Jeep,Compass,used,1412.0,suv,61596.0,13599
WBA4J1C53JBG79635,2018,BMW,4 Series,used,1320.0,sedan,89979.0,16699
1V2HR2CA0MC541741,2021,Volkswagen,Atlas,used,2173.0,suv,60317.0,22899
1N4AZ0CP1FC329032,2015,Nissan,LEAF,used,1497.0,hatchback,41408.0,6999
4T1K31AK7NU040304,2022,Toyota,Camry Hybrid,used,898.0,sedan,11711.0,30839
JA32U2FU4EU018308,2014,Mitsubishi,Lancer,used,1809.0,sedan,107000.0,5499
SALVR2BG9FH003984,2015,Land Rover,Range Rover Evoque,used,1043.0,suv,93701.0,13299
ZARFANAN2N7652587,2022,Alfa Romeo,Giulia,used,2180.0,sedan,7160.0,28699
JTJBM7FX8K5211122,2019,Lexus,GX 460,used,1886.0,suv,51500.0,30499
2C3CDXCT3HH642479,2017,Dodge,Charger,used,1472.0,sedan,73954.0,21299
WBA1K5C52FV242543,2015,BMW,2 Series,used,1333.0,convertible,58740.0,17999
1G1ZD5ST0LF028729,2020,Chevrolet,Malibu,used,1248.0,sedan,49615.0,13599
1V2WR2CA6KC531879,2019,Volkswagen,Atlas,used,2173.0,suv,33237.0,24299
3FA6P0LUXLR101836,2020,Ford,Fusion Hybrid,used,959.0,sedan,49639.0,14599
3KPF34AD1ME324971,2021,Kia,Forte,used,1723.0,sedan,67724.0,15399
4JGDA5JB5HA828736,2017,Mercedes-Benz,GLE,used,2099.0,suv,70880.0,19994
5TFRX5GN9LX179393,2020,Toyota,Tacoma,used,906.0,truck,183573.0,13499
SALRU2RV7L2427019,2020,Land Rover,Discovery,used,1047.0,suv,63707.0,31599
WAUB4AF49JA055617,2018,Audi,S4,used,1364.0,sedan,85414.0,25499
WMWLU5C54K2G05474,2019,MINI,Clubman,used,2067.0,wagon,62559.0,19479
WA1BNAFY7J2023420,2018,Audi,Q5,used,1361.0,suv,75231.0,18999
2T3P1RFV6MW211157,2021,Toyota,RAV4,used,880.0,suv,63335.0,20999
WBXHU7C38J5H41609,2018,BMW,X1,used,1327.0,suv,76414.0,15994
1GCHSBEA5K1142125,2019,Chevrolet,Colorado,used,1238.0,truck,98092.0,14499
5TFDY5F17MX984638,2021,Toyota,Tundra,used,894.0,truck,49684.0,33999
KL79MUSL0PB089381,2023,Chevrolet,Trailblazer,used,1245.0,suv,12181.0,25499
KMHGN4JE0HU194613,2017,Genesis,G80,used,2144.0,sedan,74360.0,17997
WBA4J1C06LBU67705,2020,BMW,4 Series,used,1320.0,sedan,72509.0,21399
WBAYA6C53DD143725,2013,BMW,7 Series,used,1336.0,sedan,81082.0,14599
WMZYW5C05L3L15454,2020,MINI,Countryman,used,2069.0,crossover,71829.0,19199
WP1AG2A50HLB52522,2017,Porsche,Macan,used,1881.0,suv,85200.0,32149
1G1YK2D70G5125246,2016,Chevrolet,Corvette,used,1270.0,coupe,31733.0,42995
1N6AD0EV7EN716947,2014,Nissan,Frontier,used,1501.0,truck,67952.0,15489
JTHGZ1B29M5043333,2021,Lexus,IS 350,used,1885.0,sedan,31696.0,34887
KM8K53A35NU796728,2022,Hyundai,Kona,used,2224.0,suv,52708.0,18699
W1N4N5BB9MJ231695,2021,Mercedes-Benz,GLA,used,2082.0,suv,26284.0,35399
WDCTG4GB7KU008061,2019,Mercedes-Benz,GLA,used,2082.0,suv,57038.0,19699
1FA6P8CFXM5115255,2021,Ford,Mustang,used,969.0,coupe,20141.0,33999
2C3CDXGJ9GH355753,2016,Dodge,Charger,used,1472.0,sedan,72919.0,29797
WBXHU7C56K5L10640,2019,BMW,X1,used,1327.0,suv,62287.0,18199
ZARFAMAN6M7649359,2021,Alfa Romeo,Giulia,used,2180.0,sedan,12700.0,26589
1N4BL4CVXPN324283,2023,Nissan,Altima,used,1511.0,sedan,17987.0,21497
5NMJF3AE6NH007413,2022,Hyundai,Tucson,used,1064.0,suv,71172.0,17999
JA4J4UA84PZ014018,2023,Mitsubishi,Outlander,used,1808.0,suv,9443.0,24999
WBA5A7C56GG152091,2016,BMW,5 Series,used,1335.0,sedan,56578.0,15599
1N4BL4EV3KC188659,2019,Nissan,Altima,used,1511.0,sedan,19580.0,15799
4JGDA5HB0HA976895,2017,Mercedes-Benz,GLE,used,2099.0,suv,75135.0,19995
58ABK1GG4GU007133,2016,Lexus,ES 350,used,1889.0,sedan,77638.0,16499
WDDLJ6HB6GA159974,2016,Mercedes-Benz,CLS,used,1014.0,sedan,50006.0,22399
3N1AB8CV7NY219736,2022,Nissan,Sentra,used,1512.0,sedan,53388.0,14499
5YFEPMAEXNP330874,2022,Toyota,Corolla,used,909.0,sedan,29360.0,17499
2C4RC1BG0NR191589,2022,Chrysler,Pacifica,used,1297.0,minivan,26350.0,24199
3GTU2UEC8FG276405,2015,GMC,Sierra 1500,used,1145.0,truck,120899.0,21799
WDDUG6GB3KA440384,2019,Mercedes-Benz,S-Class,used,1019.0,sedan,32488.0,42899
1V2CR2CA9JC531084,2018,Volkswagen,Atlas,used,2173.0,suv,88524.0,16998
2C3CDXBG5NH200979,2022,Dodge,Charger,used,1472.0,sedan,26484.0,20749
2C3CDZBT4KH724306,2019,Dodge,Challenger,used,1440.0,coupe,44186.0,25199
JM3TCBDY7M0512397,2021,Mazda,CX-9,used,1569.0,suv,57605.0,21499
SALRT2RK9KA081715,2019,Land Rover,Discovery,used,1047.0,suv,48894.0,32989
WP1AA2A55JLB24304,2018,Porsche,Macan,used,1881.0,suv,66896.0,27499
WP1AB2A58HLB12171,2017,Porsche,Macan,used,1881.0,suv,63566.0,24999
5J6TF2H53FL000776,2015,Honda,Crosstour,used,858.0,crossover,99838.0,13995
5LMCJ3C95KUL45213,2019,Lincoln,MKC,used,2024.0,suv,14624.0,22995
5UXUJ3C50KLG52689,2019,BMW,X4,used,2046.0,suv,67795.0,29499
KM8K33A31NU890515,2022,Hyundai,Kona,used,2224.0,suv,38814.0,18499
SALVP2BG0HH226763,2017,Land Rover,Range Rover Evoque,used,1043.0,suv,40505.0,22299
2C3CDXBG7NH219758,2022,Dodge,Charger,used,1472.0,sedan,22911.0,24198
2C3CDXBG8LH122128,2020,Dodge,Charger,used,1472.0,sedan,70300.0,17999
5XXG24J27MG026289,2021,Kia,K5,used,2369.0,sedan,119481.0,14199
SALVP2BG1HH199038,2017,Land Rover,Range Rover Evoque,used,1043.0,suv,25873.0,22399
3VV4B7AX6JM201630,2018,Volkswagen,Tiguan,used,1657.0,suv,74565.0,19699
KMHTC6AD7HU321574,2017,Hyundai,Veloster,used,1069.0,coupe,67297.0,11995
4T1F11AK0MU494240,2021,Toyota,Camry,used,883.0,sedan,55015.0,20899
1C6RR6TT7LS126376,2020,Ram,1500 Classic,used,2258.0,truck,64217.0,21199
1FT8W3BT9KEF59546,2019,Ford,F-350 Super Duty,used,981.0,truck,121093.0,34599
4T1G11AK9NU020650,2022,Toyota,Camry,used,883.0,sedan,19249.0,21995
1FTEW1C58JKD83449,2018,Ford,F-150,used,957.0,truck,84958.0,22399
3KPF24AD0PE626355,2023,Kia,Forte,used,1723.0,sedan,7090.0,16990
3VV3B7AX2MM114954,2021,Volkswagen,Tiguan,used,1657.0,suv,59472.0,18499
1FA6P8TH8K5132263,2019,Ford,Mustang,used,969.0,coupe,96440.0,16499
2GNAXNEV3K6226620,2019,Chevrolet,Equinox,used,1252.0,suv,65620.0,16499
3KPF24AD8PE549766,2023,Kia,Forte,used,1723.0,sedan,18985.0,16899
WP1AA2A56HLB04394,2017,Porsche,Macan,used,1881.0,suv,72708.0,23999
1FTEW1EP8KFA72290,2019,Ford,F-150,used,957.0,truck,55441.0,29898
SJKCH5CP2JA045946,2018,Infiniti,QX30,used,2140.0,crossover,26866.0,19199
ZASPAKBN4L7C87247,2020,Alfa Romeo,Stelvio,used,2212.0,crossover,36112.0,24799
1C6RR6TT9MS517434,2021,Ram,1500 Classic,used,2258.0,truck,57880.0,21499
JN1BJ1CP9KW234774,2019,Nissan,Rogue Sport,used,2175.0,crossover,38564.0,16649
JTHBA1D27H5039415,2017,Lexus,IS 200t,used,2109.0,sedan,60100.0,19889
1FTEW1CP0JKF72291,2018,Ford,F-150,used,957.0,truck,93959.0,23199
WBS1H9C57HV786749,2017,BMW,M2,used,2126.0,coupe,37393.0,36995
2LMPJ6L97KBL67326,2019,Lincoln,Nautilus,used,2250.0,suv,32589.0,23995
5NMJB3AE8PH209281,2023,Hyundai,Tucson,used,1064.0,suv,13925.0,22399
WDDWJ4JB7HF372321,2017,Mercedes-Benz,C-Class,used,1018.0,coupe,31157.0,23599
WP1AA2A52JLB08691,2018,Porsche,Macan,used,1881.0,suv,49314.0,28399
ZASPAKBN4L7C98538,2020,Alfa Romeo,Stelvio,used,2212.0,crossover,44917.0,23999
1FMCU0G6XLUA47492,2020,Ford,Escape,used,975.0,suv,54224.0,15889
5YFEPMAE7NP331335,2022,Toyota,Corolla,used,909.0,sedan,23656.0,16989
JTEDU5JR3M5235285,2021,Toyota,4Runner,used,908.0,suv,26274.0,33995
JTHBL5EF7D5121416,2013,Lexus,LS 460,used,1883.0,sedan,122441.0,16499
SALCT2BG5GH564659,2016,Land Rover,Discovery Sport,used,2090.0,suv,75962.0,15999
1G1ZD5ST0PF214020,2023,Chevrolet,Malibu,used,1248.0,sedan,12331.0,18999
KM8J23A41KU956631,2019,Hyundai,Tucson,used,1064.0,suv,61608.0,13698
3GNKBCRS6LS714809,2020,Chevrolet,Blazer,used,1210.0,suv,28423.0,20995
WAULNAF44HN028314,2017,Audi,A4,used,1373.0,sedan,82890.0,17149
1C4PJLLB7LD629701,2020,Jeep,Cherokee,used,1408.0,suv,27322.0,19999
55SWF8DB8KU285374,2019,Mercedes-Benz,C-Class,used,1018.0,sedan,71534.0,20399
5YFEPMAE9MP168251,2021,Toyota,Corolla,used,909.0,sedan,62088.0,15499
KMHL44J24NA239864,2022,Hyundai,Sonata,used,1066.0,sedan,14366.0,21299
2C4RC3GG5MR548977,2021,Chrysler,Pacifica,used,1297.0,minivan,58974.0,27299
WA1GFCFS9GR015328,2016,Audi,Q3,used,2052.0,suv,104000.0,15999
1FTFW1RG4JFA69402,2018,Ford,F-150,used,957.0,truck,68616.0,43189
2T3J1RFV9KW035952,2019,Toyota,RAV4,used,880.0,suv,61813.0,24399
WDDLJ6HB5FA133591,2015,Mercedes-Benz,CLS,used,1014.0,sedan,83686.0,18497
WDDNG8GB0AA349152,2010,Mercedes-Benz,S-Class,used,1019.0,sedan,113243.0,11199
5YFEPMAE0MP168011,2021,Toyota,Corolla,used,909.0,sedan,59013.0,14499
WDDWF8DB1LR526114,2020,Mercedes-Benz,C-Class,used,1018.0,sedan,54560.0,24179
5YFEPMAE6NP358591,2022,Toyota,Corolla,used,909.0,sedan,16899.0,17199
4T1G11AK2MU474687,2021,Toyota,Camry,used,883.0,sedan,61270.0,19399
JTEZU5JRXK5209396,2019,Toyota,4Runner,used,908.0,suv,60045.0,27499
WP1AA2A55JLB25291,2018,Porsche,Macan,used,1881.0,suv,53864.0,28998
1V2NR2CA1KC543434,2019,Volkswagen,Atlas,used,2173.0,suv,48738.0,27689
JTHBK1GG1F2166941,2015,Lexus,ES 350,used,1889.0,sedan,74129.0,16999
WBA6D4C56GD977527,2016,BMW,6 Series,used,1316.0,sedan,53125.0,28995
SAJWA6BU7G8K22574,2016,Jaguar,F-TYPE,used,1399.0,coupe,52295.0,33995
WBA8E9G56GNU29258,2016,BMW,3 Series,used,1325.0,sedan,103103.0,11399
1GNEVGKW8JJ107561,2018,Chevrolet,Traverse,used,1268.0,suv,37405.0,21999
1FMDE5BHXNLA80217,2022,Ford,Bronco,used,938.0,suv,25209.0,45499
1GTP9EED6MZ265102,2021,GMC,Sierra 1500,used,1145.0,truck,37999.0,44799
WA1B4AFYXK2076648,2019,Audi,SQ5,used,1365.0,suv,36316.0,33795
WDDWK4JB4HF531177,2017,Mercedes-Benz,C-Class,used,1018.0,convertible,64837.0,23799
ZASFAKPN9J7B62133,2018,Alfa Romeo,Stelvio,used,2212.0,crossover,20164.0,22999
1FM5K8GC8LGB27696,2020,Ford,Explorer,used,961.0,suv,49776.0,33699
1GYKNCRS5MZ107444,2021,Cadillac,XT5,used,2127.0,suv,62462.0,23495
2GNAXKEVXM6112521,2021,Chevrolet,Equinox,used,1252.0,suv,64501.0,15499
3LN6L5LU5LR606505,2020,Lincoln,MKZ Hybrid,used,1182.0,sedan,28867.0,24599
3N1CN8EV6ML867593,2021,Nissan,Versa,used,1516.0,sedan,44621.0,13999
1GYS4HKJ4GR418725,2016,Cadillac,Escalade ESV,used,1539.0,suv,87946.0,31497
1N4BL4CV2PN364342,2023,Nissan,Altima,used,1511.0,sedan,13955.0,20899
1N4BL4DV0NN309058,2022,Nissan,Altima,used,1511.0,sedan,40594.0,15399
2C3CDZFJ9GH316657,2016,Dodge,Challenger,used,1440.0,coupe,74059.0,25995
3GCPYDEK6LG238430,2020,Chevrolet,Silverado 1500,used,1279.0,truck,93733.0,25599
WBA4A9C51GG695369,2016,BMW,4 Series,used,1320.0,sedan,84676.0,14399
3GKALPEV5NL102658,2022,GMC,Terrain,used,1131.0,suv,52742.0,21099
KNDJ23AU6P7869432,2023,Kia,Soul,used,1737.0,crossover,15204.0,16450
4T1G11AK5MU585959,2021,Toyota,Camry,used,883.0,sedan,68219.0,18499
55SWF4JB5JU241814,2018,Mercedes-Benz,C-Class,used,1018.0,sedan,59178.0,20788
3VWEB7BU5LM061366,2020,Volkswagen,Jetta,used,1667.0,sedan,18768.0,16949
1GAWGFFG5K1240938,2019,Chevrolet,Express,used,1204.0,passenger_cargo_van,69317.0,27699
1GCPYFED2MZ307404,2021,Chevrolet,Silverado 1500,used,1279.0,truck,48333.0,41599
2HGFC2F65LH571140,2020,Honda,Civic,used,862.0,sedan,31450.0,17999
ZASPAJAN3M7C99676,2021,Alfa Romeo,Stelvio,used,2212.0,crossover,20136.0,23999
5YJ3E1EA1NF103796,2022,Tesla,Model 3,used,2217.0,sedan,21914.0,33799
2T3W1RFV9MC126262,2021,Toyota,RAV4,used,880.0,suv,64763.0,21726
5UXCR4C05M9E55645,2021,BMW,X5,used,1322.0,suv,54376.0,36199
JTEAAAAH3MJ001506,2021,Toyota,Venza,used,876.0,crossover,6001.0,31199
WBA7E2C58GG548071,2016,BMW,7 Series,used,1336.0,sedan,65136.0,27267
2C4RDGCG4GR216706,2016,Dodge,Grand Caravan,used,1418.0,minivan,110900.0,9449
KNAE55LC9K6045221,2019,Kia,Stinger,used,2200.0,sedan,95901.0,22999
1FADP3F2XJL287618,2018,Ford,Focus,used,963.0,sedan,67162.0,11599
1N4BL4DV4NN377380,2022,Nissan,Altima,used,1511.0,sedan,2147.0,19499
JHLRM3H72CC007567,2012,Honda,CR-V,used,867.0,suv,90354.0,13979
3N1AB7AP7KY219553,2019,Nissan,Sentra,used,1512.0,sedan,62506.0,12162
1HGCV1F34LA074107,2020,Honda,Accord,used,856.0,sedan,45660.0,21999
4T1BF3EKXAU535006,2010,Toyota,Camry,used,883.0,sedan,179789.0,6565
WAUDFAFC0CN167714,2012,Audi,A6,used,1386.0,sedan,63485.0,12299
19XFB2F88DE207083,2013,Honda,Civic,used,862.0,sedan,104309.0,10699
1C3CDFAA8FD311483,2015,Dodge,Dart,used,1430.0,sedan,65704.0,10549
4T1G11AK1LU334161,2020,Toyota,Camry,used,883.0,sedan,90382.0,18999
5YFS4MCE3MP069630,2021,Toyota,Corolla,used,909.0,sedan,32609.0,19199
WBA3B1C54FK141636,2015,BMW,3 Series,used,1325.0,sedan,73981.0,12085
ZARFAMAN3M7645737,2021,Alfa Romeo,Giulia,used,2180.0,sedan,16094.0,23999
1HGCV2F37NA001547,2022,Honda,Accord,used,856.0,sedan,1458.0,27399
1C6RRFFG6KN878033,2019,Ram,1500,used,1711.0,truck,64554.0,31495
1HGCR3F86HA033920,2017,Honda,Accord,used,856.0,sedan,62047.0,19499
4T1BD1FK2GU186683,2016,Toyota,Camry Hybrid,used,898.0,sedan,60262.0,19699
3C4NJCBB8JT327396,2018,Jeep,Compass,used,1412.0,suv,21616.0,17744
1C6RR6KT1KS545727,2019,Ram,1500 Classic,used,2258.0,truck,74747.0,23999
1FATP8UH1H5320732,2017,Ford,Mustang,used,969.0,convertible,74449.0,19699
19XFC1F78LE207419,2020,Honda,Civic,used,862.0,sedan,37250.0,19599
2HGFE2F26NH528579,2022,Honda,Civic,used,862.0,sedan,19952.0,20643
1G6A15S67G0177819,2016,Cadillac,CTS-V,used,1525.0,sedan,83024.0,64999
2C3CDXBG9JH197062,2018,Dodge,Charger,used,1472.0,sedan,50369.0,18999
2G1WA5E33E1188377,2014,Chevrolet,Impala Limited,used,1269.0,sedan,67189.0,10199
JTDAAAAA1NA004770,2022,Toyota,Mirai,used,2102.0,sedan,11847.0,23999
2G1FB1E33F9290660,2015,Chevrolet,Camaro,used,1236.0,coupe,44237.0,14949
1FMCU0F71JUD22383,2018,Ford,Escape,used,975.0,suv,38580.0,13199
JF1VA1B63G9832311,2016,Subaru,WRX,used,2031.0,sedan,41982.0,21308
3N1CN7AP2KL865919,2019,Nissan,Versa,used,1516.0,sedan,40040.0,12199
2T3P1RFVXMW161749,2021,Toyota,RAV4,used,880.0,suv,62576.0,22899
JTDEPRAE1LJ067009,2020,Toyota,Corolla,used,909.0,sedan,61088.0,16549
1FM5K7F82GGC62122,2016,Ford,Explorer,used,961.0,suv,76837.0,19399
1G4PR5SK9F4178423,2015,Buick,Verano,used,1939.0,sedan,20451.0,14999
2GNAXTEV2M6142344,2021,Chevrolet,Equinox,used,1252.0,suv,24771.0,18199
2HGFC1E59LH700113,2020,Honda,Civic,used,862.0,sedan,63461.0,22699
ZASPAJANXL7C88575,2020,Alfa Romeo,Stelvio,used,2212.0,crossover,13703.0,25899
1GKKRSKD7HJ205013,2017,GMC,Acadia,used,1133.0,suv,51804.0,19899
3KPFK4A77HE095649,2017,Kia,Forte,used,1723.0,sedan,30285.0,12099
5XYRG4LC9NG097975,2022,Kia,Sorento,used,1736.0,suv,42722.0,22199
1N4AL3APXJC149837,2018,Nissan,Altima,used,1511.0,sedan,59780.0,16999
5YFBURHE8GP568059,2016,Toyota,Corolla,used,909.0,sedan,76856.0,14799
KMHC65LC2LU227990,2020,Hyundai,Ioniq Hybrid,used,2162.0,hatchback,91807.0,15999
WAUENAF48JN017914,2018,Audi,A4,used,1373.0,sedan,55581.0,20999
JN1EV7AP2GM304402,2016,Infiniti,Q50,used,1617.0,sedan,76098.0,15949
3KPF24AD2LE246024,2020,Kia,Forte,used,1723.0,sedan,30419.0,15607
1HGCR2F5XDA135358,2013,Honda,Accord,used,856.0,sedan,31641.0,17199
1G1FB1RS7G0187674,2016,Chevrolet,Camaro,used,1236.0,coupe,49050.0,21432
3C6JR6CT0HG645815,2017,Ram,1500,used,1711.0,truck,72540.0,31099
KNAE35LDXN6103274,2022,Kia,Stinger,used,2200.0,sedan,36813.0,29499
WBXHT3C3XJ5L27949,2018,BMW,X1,used,1327.0,suv,31853.0,18449
1N4BL4CV6PN301681,2023,Nissan,Altima,used,1511.0,sedan,10915.0,22599
5NPLM4AG4NH066632,2022,Hyundai,Elantra,used,1058.0,sedan,43201.0,17494
ZARFAMAN9L7632330,2020,Alfa Romeo,Giulia,used,2180.0,sedan,12107.0,20999
JTDS4MCE4NJ085194,2022,Toyota,Corolla,used,909.0,sedan,32999.0,20348
2C3CDZBT4KH683532,2019,Dodge,Challenger,used,1440.0,coupe,50770.0,27299
2C3CDZAG7LH138687,2020,Dodge,Challenger,used,1440.0,coupe,73128.0,17599
YV4A22PM8K1500730,2019,Volvo,XC90,used,1774.0,suv,26145.0,35449
ZACNJABB4LPL90636,2020,Jeep,Renegade,used,2061.0,suv,23047.0,18517
2C3CDYCJ8CH284342,2012,Dodge,Challenger,used,1440.0,coupe,62218.0,23628
5XYPG4A34HG238126,2017,Kia,Sorento,used,1736.0,suv,55782.0,15199
1FT8W2BM9REC69918,2024,Ford,F-250 Super Duty,new,999.0,truck,,105995
KM8JF3DE6RU294757,2024,Hyundai,Tucson,new,1064.0,suv,5.0,36085
KM8JFCD13RU158860,2024,Hyundai,Tucson Hybrid,new,2409.0,suv,5.0,38520
KMHM54AA4RA057872,2024,Hyundai,IONIQ 6,new,2536.0,sedan,25.0,51800
1G1FB3DX8L0107484,2020,Chevrolet,Camaro,certified pre-owned,1236.0,convertible,46642.0,24999
3C6UR5NLXKG702128,2019,Ram,2500,used,1715.0,truck,70597.0,54999
5NMS44AL5PH650708,2023,Hyundai,Santa Fe,new,1056.0,suv,6.0,40422
5YFB4MDE3RP116208,2024,Toyota,Corolla,new,909.0,sedan,5.0,23878
JTDBCMFE6RJ021131,2024,Toyota,Corolla Hybrid,new,2292.0,sedan,5.0,29397
1FT7W2BT7REC09526,2024,Ford,F-250,new,973.0,truck,3.0,64470
1FTER4FH6PLE35212,2023,Ford,Ranger,new,980.0,truck,594.0,39834
1G1YB2D40R5103577,2024,Chevrolet,Corvette,new,1270.0,coupe,2.0,85770
1GC4YME71LF299345,2020,Chevrolet,Silverado 2500HD,used,1254.0,truck,96792.0,39550
5FNYG1H73RB029108,2024,Honda,Pilot,new,865.0,suv,1.0,46672
5FPYK3F58PB067241,2023,Honda,Ridgeline,new,860.0,truck,1.0,43610
7FARS6H83RE031163,2024,Honda,CR-V Hybrid,new,2352.0,suv,1.0,39175
1HGCY2F82RA025389,2024,Honda,Accord Hybrid,new,872.0,sedan,8.0,40090
3CZRZ2H54RM735366,2024,Honda,HR-V,new,2092.0,crossover,1.0,28178
7FARS4H74RE007207,2024,Honda,CR-V,new,867.0,suv,8.0,35463
1FTVW1EL2PWG36391,2023,Ford,F-150 Lightning,new,2441.0,truck,28.0,50708
1FTVW1EL5PWG36241,2023,Ford,F-150 Lightning,new,2441.0,truck,3.0,50708
1FTVW1ELXPWG36249,2023,Ford,F-150 Lightning,new,2441.0,truck,3.0,49671
2GCUDDED3P1143306,2023,Chevrolet,Silverado 1500,new,1279.0,truck,2.0,53274
3FMCR9B61PRE24902,2023,Ford,Bronco Sport,new,2371.0,suv,877.0,32585
3GCUYDED0NG210856,2022,Chevrolet,Silverado 1500 Limited,used,2436.0,truck,31409.0,38729
3GNAXMEGXRS129082,2024,Chevrolet,Equinox,new,1252.0,suv,2.0,28930
3GNKBCR49RS133895,2024,Chevrolet,Blazer,new,1210.0,suv,2.0,33860
5TDBRKEC7PS179660,2023,Toyota,Sienna,certified pre-owned,911.0,minivan,,41986
3GCPABEKXRG160106,2024,Chevrolet,Silverado 1500,new,1279.0,truck,2.0,40805
5TDKDRBH0RS529592,2024,Toyota,Highlander,new,886.0,suv,5.0,50902
5TFNA5AB5RX030471,2024,Toyota,Tundra,new,894.0,truck,5.0,62106
1FT6W1EV8PWG11324,2023,Ford,F-150 Lightning,new,2441.0,truck,3960.0,72191
1FT8W2BT5LED48677,2020,Ford,F-250 Super Duty,used,999.0,truck,60312.0,50906
1GNSKPKD3RR118880,2024,Chevrolet,Tahoe,new,1276.0,suv,2.0,73580
1GNSKPKD4RR110075,2024,Chevrolet,Tahoe,new,1276.0,suv,2.0,73580
3GCUDCED5RG113681,2024,Chevrolet,Silverado 1500,new,1279.0,truck,2.0,49680
JTDBCMFE6R3034269,2024,Toyota,Corolla Hybrid,new,2292.0,sedan,5.0,25278
JTM16RFV0RD551075,2024,Toyota,RAV4 Hybrid,new,2119.0,suv,5.0,41867
JTMC1RFV3KD009725,2019,Toyota,RAV4,certified pre-owned,880.0,suv,61238.0,26960
1GT49RE78LF182856,2020,GMC,Sierra 2500HD,used,1123.0,truck,72572.0,52901
KM8JB3DE2RU301182,2024,Hyundai,Tucson,new,1064.0,suv,220.0,30395
KMHLN4AJ4PU087428,2023,Hyundai,Elantra Hybrid,new,2438.0,sedan,6.0,31010
5NMS24AJ7MH353469,2021,Hyundai,Santa Fe,used,1056.0,suv,31647.0,23999
1FATP8UH1J5143086,2018,Ford,Mustang,used,969.0,convertible,63939.0,19543
1GCPDAEK6RZ178913,2024,Chevrolet,Silverado 1500,new,1279.0,truck,2.0,43125
3C4NJDBB4MT599356,2021,Jeep,Compass,used,1412.0,suv,64859.0,19755
KNDPMCAC8M7896333,2021,Kia,Sportage,used,1729.0,suv,65739.0,18997
5N1AN0NW8CC520576,2012,Nissan,Xterra,used,1490.0,suv,129285.0,13310
3N1AB8CV0RY243012,2024,Nissan,Sentra,new,1512.0,sedan,4.0,23376
2GC4YREY3R1166091,2024,Chevrolet,Silverado 2500HD,new,1254.0,truck,2.0,88390
1FMSK7DH3LGB92548,2020,Ford,Explorer,used,961.0,suv,43492.0,26500
1FT8W2BT3REC27882,2024,Ford,F-250 Super Duty,new,999.0,truck,3.0,92510
1C6RRFFG1LN231511,2020,Ram,1500,used,1711.0,truck,36587.0,31189
1C6SRFKT4KN531837,2019,Ram,1500,used,1711.0,truck,104538.0,30499
1FTEW1CP1MFC52457,2021,Ford,F-150,used,957.0,truck,76488.0,23199
1GNSCAKC9KR405387,2019,Chevrolet,Tahoe,used,1276.0,suv,35954.0,30999
2C4RC1BG6NR140744,2022,Chrysler,Pacifica,used,1297.0,minivan,38981.0,24995
5UXKR6C51E0J73007,2014,BMW,X5,used,1322.0,suv,90615.0,17495
JF1ZCAC16J9603207,2018,Subaru,BRZ,used,1083.0,coupe,69063.0,21999
KL8CB6SA5MC734744,2021,Chevrolet,Spark,used,1198.0,hatchback,33422.0,10799
WDDUG6EB8JA359673,2018,Mercedes-Benz,S-Class,used,1019.0,sedan,74550.0,35199
WAUAUGFF5H1027520,2017,Audi,A3,used,1357.0,sedan,65380.0,14999
W1N4N4GB7MJ130643,2021,Mercedes-Benz,GLA,used,2082.0,suv,61172.0,24498
WBXHT3C38H5F82130,2017,BMW,X1,used,1327.0,suv,74888.0,15499
W1K5J4GBXLN096248,2020,Mercedes-Benz,CLA,used,1020.0,sedan,52054.0,23997
58ADZ1B12NU124746,2022,Lexus,ES 350,used,1889.0,sedan,17384.0,30799
5YFEPMAE0NP282155,2022,Toyota,Corolla,used,909.0,sedan,30101.0,17699
JTJBM7FX0J5193097,2018,Lexus,GX 460,used,1886.0,suv,63343.0,28449
KM8J23A44KU874134,2019,Hyundai,Tucson,used,1064.0,suv,66954.0,12998
1FMCU9J96LUB18128,2020,Ford,Escape,used,975.0,suv,63855.0,15595
1C6RR7LT3MS521842,2021,Ram,1500 Classic,used,2258.0,truck,60759.0,27489
1GKKNKL46NZ182444,2022,GMC,Acadia,used,1133.0,suv,38717.0,24499
5TFRX5GN0JX122805,2018,Toyota,Tacoma,used,906.0,truck,57619.0,20398
SADHC2S19K1F75942,2019,Jaguar,I-PACE,used,2251.0,suv,26136.0,30999
1G1ZD5ST9NF181788,2022,Chevrolet,Malibu,used,1248.0,sedan,15100.0,18299
1GCHTCEAXL1150340,2020,Chevrolet,Colorado,used,1238.0,truck,91715.0,16995
1GKS1GKC4KR114849,2019,GMC,Yukon XL,used,1122.0,suv,55462.0,36699
