vin,id_make,niceName_make,niceName_model,id_engine,compressionRatio_engine,cylinder_engine,size_engine,configuration_engine,horsepower_engine,torque_engine,type_engine,compressorType_engine,id_transmission,name_transmission,transmissionType_transmission,numberOfSpeeds_transmission,drivenWheels,market_categories,epaClass_categories,vehicleType_categories,vehicleStyle_categories,highway_mpg,city_mpg,automaticType_transmission,errorType,message
4S4BTAPC0R3222406,200004491.0,subaru,outback,401969322.0,12.0,4.0,2.5,flat,182.0,176.0,gas,,401980443.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,32.0,26.0,Continuously variable,,
4S4BTGLD2R3218195,200004491.0,subaru,outback,401982700.0,10.6,4.0,2.4,flat,260.0,277.0,gas,turbocharger,401980443.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,29.0,22.0,Continuously variable,,
4S4BTGND4R3199324,200004491.0,subaru,outback,401982700.0,10.6,4.0,2.4,flat,260.0,277.0,gas,turbocharger,401980443.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,29.0,22.0,Continuously variable,,
4S4BTGSD1R3188351,200004491.0,subaru,outback,401982700.0,10.6,4.0,2.4,flat,260.0,277.0,gas,turbocharger,401980443.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,26.0,21.0,Continuously variable,,
4S4BTGUD3R3224411,200004491.0,subaru,outback,401982700.0,10.6,4.0,2.4,flat,260.0,277.0,gas,turbocharger,401980443.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,26.0,21.0,Continuously variable,,
4S4BTGUD5R3218206,200004491.0,subaru,outback,401982700.0,10.6,4.0,2.4,flat,260.0,277.0,gas,turbocharger,401980443.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,26.0,21.0,Continuously variable,,
4S4GUHF61R3749443,200004491.0,subaru,crosstrek,401980421.0,,4.0,2.5,flat,182.0,178.0,gas,,401980443.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,33.0,26.0,Continuously variable,,
4T1B21HK4KU514813,200003381.0,toyota,camry-hybrid,401771363.0,14.0,4.0,2.5,inline,208.0,,hybrid,,401771365.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,Hybrid,Midsize Cars,Car,Sedan,47.0,44.0,Continuously variable,,
4T1B31HK2JU502154,200003381.0,toyota,camry-hybrid,401720623.0,14.0,4.0,2.5,inline,208.0,,hybrid,,401720624.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,Hybrid,Midsize Cars,Car,Sedan,53.0,51.0,Continuously variable,,
4T1BD1FKXHU228678,200003381.0,toyota,camry-hybrid,401648036.0,12.5,4.0,2.5,inline,200.0,,hybrid,,401648037.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,Hybrid,Midsize Cars,Car,Sedan,,,Continuously variable,,
4T1BF1FK2CU192102,200003381.0,toyota,camry,,10.4,4.0,2.5,inline,178.0,170.0,gas,,,6A,AUTOMATIC,6,front wheel drive,,Midsize Cars,Car,Sedan,35.0,25.0,Shiftable automatic,,
4T1C11AK0RU216349,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK0RU50G305,,,,,,,,,,,,,,,,,,,,,,,,,INCORRECT_PARAMS,The VIN is incorrect. VIN should contain only letters and numbers. Last five digits must be numeric in North America
4T1C11AK0RU876763,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK0RU877329,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK0RU877489,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK1RU874844,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK2RU876988,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK5RU877391,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK5RU879058,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK8RU881404,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C11AK9RU881301,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1C31AK9RU070530,200003381.0,toyota,camry-hybrid,401993720.0,14.0,4.0,2.5,inline,208.0,,hybrid,,402000633.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,Hybrid,Midsize Cars,Car,Sedan,53.0,51.0,Continuously variable,,
4T1C31AK9RU070589,200003381.0,toyota,camry-hybrid,401993720.0,14.0,4.0,2.5,inline,208.0,,hybrid,,402000633.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,Hybrid,Midsize Cars,Car,Sedan,53.0,51.0,Continuously variable,,
4T1G11AK0RU880412,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK2MU465844,200003381.0,toyota,camry,401871933.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401871909.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK2RU881822,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK3RU51A351,,,,,,,,,,,,,,,,,,,,,,,,,INCORRECT_PARAMS,The VIN is incorrect. VIN should contain only letters and numbers. Last five digits must be numeric in North America
4T1G11AK3RU877214,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK4MU435468,200003381.0,toyota,camry,401871933.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401871909.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK4RU216758,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK4RU50G857,,,,,,,,,,,,,,,,,,,,,,,,,INCORRECT_PARAMS,The VIN is incorrect. VIN should contain only letters and numbers. Last five digits must be numeric in North America
4T1G11AK5NU044895,200003381.0,toyota,camry,401903016.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401903018.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK5RU878736,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK5RU883693,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK6NU068297,200003381.0,toyota,camry,401903016.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401903018.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK7MU532020,200003381.0,toyota,camry,401871933.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401871909.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK7PU083233,200003381.0,toyota,camry,401917910.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401946140.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AK9NU063384,200003381.0,toyota,camry,401903016.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401903018.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AKXMU416939,200003381.0,toyota,camry,401871933.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401871909.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AKXNU689638,200003381.0,toyota,camry,401903016.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401903018.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AKXRU874438,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G11AKXRU883141,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1G31AK3MU554705,200003381.0,toyota,camry-hybrid,401873149.0,14.0,4.0,2.5,inline,208.0,,hybrid,,401873150.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,"Hybrid,Performance",Midsize Cars,Car,Sedan,47.0,44.0,Continuously variable,,
4T1K61AK3RU878083,200003381.0,toyota,camry,401999980.0,13.0,4.0,2.5,inline,206.0,186.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,38.0,27.0,Shiftable automatic,,
4T1KZ1AK0RU096721,200003381.0,toyota,camry,401968017.0,11.8,6.0,3.5,V,301.0,267.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,High-Performance,Midsize Cars,Car,Sedan,,22.0,Shiftable automatic,,
4T1KZ1AK3RU093781,200003381.0,toyota,camry,401968017.0,11.8,6.0,3.5,V,301.0,267.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,High-Performance,Midsize Cars,Car,Sedan,,22.0,Shiftable automatic,,
4T1KZ1AK8RU094599,200003381.0,toyota,camry,401968017.0,11.8,6.0,3.5,V,301.0,267.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,High-Performance,Midsize Cars,Car,Sedan,,22.0,Shiftable automatic,,
4T1M11AK0LU509325,200003381.0,toyota,camry,401825353.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401829234.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1R11AK0RU215096,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1R11AK0RU215874,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1R11AK0RU879673,200003381.0,toyota,camry,401999978.0,13.0,4.0,2.5,inline,203.0,184.0,gas,,401999982.0,8A,AUTOMATIC,8,front wheel drive,,Midsize Cars,Car,Sedan,39.0,28.0,Shiftable automatic,,
4T1R11AK9RU51G518,,,,,,,,,,,,,,,,,,,,,,,,,INCORRECT_PARAMS,The VIN is incorrect. VIN should contain only letters and numbers. Last five digits must be numeric in North America
4T1S31AK7RU072014,200003381.0,toyota,camry-hybrid,401993720.0,14.0,4.0,2.5,inline,208.0,,hybrid,,402000633.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,"Hybrid,Performance",Midsize Cars,Car,Sedan,47.0,44.0,Continuously variable,,
4T3B6RFV7RU145575,200003381.0,toyota,rav4-hybrid,402013850.0,14.0,4.0,2.5,inline,219.0,,hybrid,,402013851.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,"Hybrid,Crossover",Small Sport Utility Vehicles,SUV,4dr SUV,38.0,41.0,Continuously variable,,
4T3D6RFV2RU144116,200003381.0,toyota,rav4-hybrid,402013850.0,14.0,4.0,2.5,inline,219.0,,hybrid,,402013851.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,"Hybrid,Crossover",Small Sport Utility Vehicles,SUV,4dr SUV,38.0,41.0,Continuously variable,,
4T3D6RFV7PU24G688,,,,,,,,,,,,,,,,,,,,,,,,,INCORRECT_PARAMS,The VIN is incorrect. VIN should contain only letters and numbers. Last five digits must be numeric in North America
4T3D6RFV8RU49H481,,,,,,,,,,,,,,,,,,,,,,,,,INCORRECT_PARAMS,The VIN is incorrect. VIN should contain only letters and numbers. Last five digits must be numeric in North America
4T3RWRFV3RU51G654,,,,,,,,,,,,,,,,,,,,,,,,,INCORRECT_PARAMS,The VIN is incorrect. VIN should contain only letters and numbers. Last five digits must be numeric in North America
4T3RWRFVXRU116375,200003381.0,toyota,rav4-hybrid,401994385.0,14.0,4.0,2.5,inline,219.0,,hybrid,,402013851.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,"Hybrid,Crossover",Small Sport Utility Vehicles,SUV,4dr SUV,38.0,41.0,Continuously variable,,
58ACZ1B11NU132574,200001623.0,lexus,es-350,401890911.0,11.8,6.0,3.5,V,302.0,267.0,gas,,401909323.0,8A,AUTOMATIC,8,front wheel drive,"Luxury,Performance",Midsize Cars,Car,Sedan,32.0,22.0,Shiftable automatic,,
5FNRL6H56RB022598,200001444.0,honda,odyssey,401976595.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402000231.0,10A,AUTOMATIC,10,front wheel drive,,Minivan,Minivan,Passenger Minivan,28.0,19.0,Shiftable automatic,,
5FNRL6H70RB023425,200001444.0,honda,odyssey,401976595.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402000231.0,10A,AUTOMATIC,10,front wheel drive,,Minivan,Minivan,Passenger Minivan,28.0,19.0,Shiftable automatic,,
5FNRL6H70RB023442,200001444.0,honda,odyssey,401976595.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402000231.0,10A,AUTOMATIC,10,front wheel drive,,Minivan,Minivan,Passenger Minivan,28.0,19.0,Shiftable automatic,,
5FNRL6H71RB021716,200001444.0,honda,odyssey,401976595.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402000231.0,10A,AUTOMATIC,10,front wheel drive,,Minivan,Minivan,Passenger Minivan,28.0,19.0,Shiftable automatic,,
5FNRL6H84RB023517,200001444.0,honda,odyssey,401976595.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402000231.0,10A,AUTOMATIC,10,front wheel drive,,Minivan,Minivan,Passenger Minivan,28.0,19.0,Shiftable automatic,,
5FNYF5H20MB000950,200001444.0,honda,pilot,401844767.0,11.5,6.0,3.5,V,280.0,262.0,gas,,401854686.0,9A,AUTOMATIC,9,front wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,27.0,20.0,Shiftable automatic,,
5FNYF5H92KB003603,200001444.0,honda,pilot,401764898.0,11.5,6.0,3.5,V,280.0,262.0,gas,,401764899.0,9A,AUTOMATIC,9,front wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,27.0,20.0,Shiftable automatic,,
5FNYF6H59LB046016,200001444.0,honda,pilot,401819802.0,11.5,6.0,3.5,V,280.0,262.0,gas,,401819804.0,6A,AUTOMATIC,6,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,26.0,18.0,,,
5FNYF6H69KB069352,200001444.0,honda,pilot,401764898.0,11.5,6.0,3.5,V,280.0,262.0,gas,,401764899.0,9A,AUTOMATIC,9,all wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,26.0,19.0,Shiftable automatic,,
5FNYF8H51RB003732,200001444.0,honda,passport,402016155.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402016156.0,9A,AUTOMATIC,9,all wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,24.0,19.0,Shiftable automatic,,
5FNYF8H63RB001747,200001444.0,honda,passport,402016155.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402016156.0,9A,AUTOMATIC,9,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,24.0,19.0,Shiftable automatic,,
5FNYF8H8XRB004033,200001444.0,honda,passport,402016155.0,11.5,6.0,3.5,V,280.0,262.0,gas,,402016156.0,9A,AUTOMATIC,9,all wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,24.0,19.0,Shiftable automatic,,
5FNYG1H43RB023590,200001444.0,honda,pilot,401969034.0,11.5,6.0,3.5,V,285.0,262.0,gas,,402003761.0,10A,AUTOMATIC,10,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,25.0,19.0,Shiftable automatic,,
5FNYG1H81RB023395,200001444.0,honda,pilot,401969034.0,11.5,6.0,3.5,V,285.0,262.0,gas,,402003761.0,10A,AUTOMATIC,10,all wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,25.0,19.0,Shiftable automatic,,
5FNYG1H81RB025289,200001444.0,honda,pilot,401969034.0,11.5,6.0,3.5,V,285.0,262.0,gas,,402003761.0,10A,AUTOMATIC,10,all wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,25.0,19.0,Shiftable automatic,,
5FNYG1H84RB025710,200001444.0,honda,pilot,401969034.0,11.5,6.0,3.5,V,285.0,262.0,gas,,402003761.0,10A,AUTOMATIC,10,all wheel drive,"Crossover,Performance",Small Sport Utility Vehicles,SUV,4dr SUV,25.0,19.0,Shiftable automatic,,
5FNYG2H48RB008184,200001444.0,honda,pilot,401969034.0,11.5,6.0,3.5,V,285.0,262.0,gas,,402003761.0,10A,AUTOMATIC,10,front wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,27.0,19.0,Shiftable automatic,,
5FPYK3F56PB066864,200001444.0,honda,ridgeline,401933570.0,11.5,6.0,3.5,V,280.0,262.0,gas,,401951568.0,9A,AUTOMATIC,9,all wheel drive,Crossover,Standard Pickup Trucks,Truck,Crew Cab Pickup,24.0,18.0,,,
5FPYK3F58PB064355,200001444.0,honda,ridgeline,401933570.0,11.5,6.0,3.5,V,280.0,262.0,gas,,401951568.0,9A,AUTOMATIC,9,all wheel drive,Crossover,Standard Pickup Trucks,Truck,Crew Cab Pickup,24.0,18.0,,,
5FPYK3F87MB010793,200001444.0,honda,ridgeline,401844768.0,11.5,6.0,3.5,V,280.0,262.0,gas,,401884898.0,9A,AUTOMATIC,9,all wheel drive,Crossover,Standard Pickup Trucks,Truck,Crew Cab Pickup,24.0,18.0,,,
5GAERBKW8RJ125491,200006659.0,buick,enclave,401978351.0,11.5,6.0,3.6,V,310.0,266.0,gas,,401993561.0,9A,AUTOMATIC,9,front wheel drive,Crossover,Standard Sport Utility Vehicles,SUV,4dr SUV,26.0,18.0,Shiftable automatic,,
5GAERDKW3RJ123062,200006659.0,buick,enclave,401978351.0,11.5,6.0,3.6,V,310.0,266.0,gas,,401993561.0,9A,AUTOMATIC,9,front wheel drive,Crossover,Standard Sport Utility Vehicles,SUV,4dr SUV,26.0,18.0,Shiftable automatic,,
5GAEVAKW5PJ249866,200006659.0,buick,enclave,401929986.0,11.5,6.0,3.6,V,310.0,266.0,gas,,401941869.0,9A,AUTOMATIC,9,all wheel drive,Crossover,Standard Sport Utility Vehicles,SUV,4dr SUV,25.0,17.0,Shiftable automatic,,
5GAEVCKW3RJ124542,200006659.0,buick,enclave,401978351.0,11.5,6.0,3.6,V,310.0,266.0,gas,,401993561.0,9A,AUTOMATIC,9,all wheel drive,Crossover,Standard Sport Utility Vehicles,SUV,4dr SUV,25.0,17.0,Shiftable automatic,,
5J6RM4H77CL021378,200001444.0,honda,cr-v,,10.0,4.0,2.4,inline,185.0,163.0,gas,,,5A,AUTOMATIC,5,all wheel drive,Crossover,Sport Utility Vehicles,SUV,4dr SUV,30.0,22.0,,,
5J6RW1H80MA004050,200001444.0,honda,cr-v,401844746.0,10.3,4.0,1.5,inline,190.0,179.0,gas,turbocharger,401875824.0,continuously variableA,AUTOMATIC,continuously variable,front wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,34.0,28.0,Continuously variable,,
5J6RW2H9XJL030248,200001444.0,honda,cr-v,401738388.0,10.3,4.0,1.5,inline,190.0,179.0,gas,turbocharger,401738389.0,continuously variableA,AUTOMATIC,continuously variable,all wheel drive,Crossover,Small Sport Utility Vehicles,SUV,4dr SUV,33.0,27.0,Continuously variable,,
